Calculation1,School,City,County/State/ Territory,Count,All,Female,Male
ROSEMEAD HIGH SCHOOL52685,ROSEMEAD HIGH SCHOOL,Rosemead,Los Angeles,Enr,7,4,3
ROSEVILLE HIGH SCHOOL52690,ROSEVILLE HIGH SCHOOL,Roseville,Placer,App,30,16,12
ROSEVILLE HIGH SCHOOL52690,ROSEVILLE HIGH SCHOOL,Roseville,Placer,Adm,3,3,
ROYAL HIGH SCHOOL53379,ROYAL HIGH SCHOOL,Simi Valley,Ventura,App,40,21,19
ROYAL HIGH SCHOOL53379,ROYAL HIGH SCHOOL,Simi Valley,Ventura,Adm,7,6,
ROYAL HIGH SCHOOL53379,ROYAL HIGH SCHOOL,Simi Valley,Ventura,Enr,4,4,
RUBEN S AYALA HIGH SCHOOL50563,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,App,140,75,65
RUBEN S AYALA HIGH SCHOOL50563,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,Adm,20,13,7
RUBEN S AYALA HIGH SCHOOL50563,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,Enr,12,8,4
RUTH ASAWA SCHOOL OF THE ARTS53033,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,App,91,64,27
RUTH ASAWA SCHOOL OF THE ARTS53033,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,Adm,14,13,
RUTH ASAWA SCHOOL OF THE ARTS53033,RUTH ASAWA SCHOOL OF THE ARTS,San Francisco,San Francisco,Enr,8,7,
SACRAMENTO HIGH SCHOOL52735,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,App,35,27,8
SACRAMENTO HIGH SCHOOL52735,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Adm,3,3,
SADDLEBACK HIGH SCHOOL53242,SADDLEBACK HIGH SCHOOL,Santa Ana,Orange,App,23,16,7
SADDLEBACK HIGH SCHOOL53242,SADDLEBACK HIGH SCHOOL,Santa Ana,Orange,Adm,5,,3
SADDLEBACK HIGH SCHOOL53242,SADDLEBACK HIGH SCHOOL,Santa Ana,Orange,Enr,3,,
SAGE CREEK HIGH SCHOOL54709,SAGE CREEK HIGH SCHOOL,Carlsbad,San Diego,App,69,35,34
SAGE CREEK HIGH SCHOOL54709,SAGE CREEK HIGH SCHOOL,Carlsbad,San Diego,Adm,21,10,11
SAGE CREEK HIGH SCHOOL54709,SAGE CREEK HIGH SCHOOL,Carlsbad,San Diego,Enr,12,5,7
SAINT HELENA HIGH SCHOOL52740,SAINT HELENA HIGH SCHOOL,Saint Helena,Napa,App,14,9,5
SAINT HELENA HIGH SCHOOL52740,SAINT HELENA HIGH SCHOOL,Saint Helena,Napa,Adm,3,3,
SALINAS HIGH SCHOOL52755,SALINAS HIGH SCHOOL,Salinas,Monterey,App,46,28,18
SALINAS HIGH SCHOOL52755,SALINAS HIGH SCHOOL,Salinas,Monterey,Adm,16,10,6
SALINAS HIGH SCHOOL52755,SALINAS HIGH SCHOOL,Salinas,Monterey,Enr,6,4,
SAMUELI ACADEMY54751,SAMUELI ACADEMY,Santa Ana,Orange,App,20,10,10
SAN BENITO HIGH SCHOOL51180,SAN BENITO HIGH SCHOOL,Hollister,San Benito,App,29,20,9
SAN CLEMENTE HIGH SCHOOL52814,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,App,112,58,54
SAN CLEMENTE HIGH SCHOOL52814,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,Adm,22,10,12
SAN CLEMENTE HIGH SCHOOL52814,SAN CLEMENTE HIGH SCHOOL,San Clemente,Orange,Enr,13,4,9
SAN DIEGO HIGH SCHOOL52885,SAN DIEGO HIGH SCHOOL,San Diego,San Diego,App,21,11,10
SAN DIEGO INTL STUDIES53907,SAN DIEGO INTL STUDIES,San Diego,San Diego,App,84,52,32
SAN DIEGO INTL STUDIES53907,SAN DIEGO INTL STUDIES,San Diego,San Diego,Adm,16,13,3
SAN DIEGO INTL STUDIES53907,SAN DIEGO INTL STUDIES,San Diego,San Diego,Enr,11,9,
SAN DIEGO SCHL CREATE/PERFORM52869,SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,App,32,19,13
SAN DIEGO SCHL CREATE/PERFORM52869,SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,Adm,5,4,
SAN DIEGO SCHL CREATE/PERFORM52869,SAN DIEGO SCHL CREATE/PERFORM,San Diego,San Diego,Enr,4,3,
SAN DIEGO SCIENCE & TECHNOLOGY53903,SAN DIEGO SCIENCE & TECHNOLOGY,San Diego,San Diego,App,26,18,8
SAN DIEGO SCIENCE & TECHNOLOGY53903,SAN DIEGO SCIENCE & TECHNOLOGY,San Diego,San Diego,Adm,5,4,
SAN DIEGUITO ACADEMY50865,SAN DIEGUITO ACADEMY,Encinitas,San Diego,App,90,44,46
SAN DIEGUITO ACADEMY50865,SAN DIEGUITO ACADEMY,Encinitas,San Diego,Adm,14,6,8
SAN DIEGUITO ACADEMY50865,SAN DIEGUITO ACADEMY,Encinitas,San Diego,Enr,9,5,4
SAN DIMAS HIGH SCHOOL52894,SAN DIMAS HIGH SCHOOL,San Dimas,Los Angeles,App,32,19,13
SAN FERNANDO HIGH SCHOOL52905,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,App,82,50,32
SAN FERNANDO HIGH SCHOOL52905,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,Adm,7,5,
SAN FERNANDO HIGH SCHOOL52905,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,Enr,4,,
SAN GABRIEL HIGH SCHOOL53055,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,App,105,63,42
SAN GABRIEL HIGH SCHOOL53055,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,Adm,12,6,6
SAN GABRIEL HIGH SCHOOL53055,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,Enr,7,6,
SAN GORGONIO HIGH SCHOOL52798,SAN GORGONIO HIGH SCHOOL,San Bernardino,San Bernardino,App,33,16,17
SAN JACINTO HIGH SCHOOL53070,SAN JACINTO HIGH SCHOOL,San Jacinto,Riverside,App,51,27,23
SAN JACINTO HIGH SCHOOL53070,SAN JACINTO HIGH SCHOOL,San Jacinto,Riverside,Adm,4,,3
SAN JACINTO HIGH SCHOOL53070,SAN JACINTO HIGH SCHOOL,San Jacinto,Riverside,Enr,4,,3
SAN JACINTO VALLEY ACADEMY54027,SAN JACINTO VALLEY ACADEMY,San Jacinto,Riverside,App,11,6,5
SAN JACINTO VALLEY ACADEMY54027,SAN JACINTO VALLEY ACADEMY,San Jacinto,Riverside,Adm,3,,
SAN JACINTO VALLEY ACADEMY54027,SAN JACINTO VALLEY ACADEMY,San Jacinto,Riverside,Enr,3,,
SAN JUAN HIGH SCHOOL50582,SAN JUAN HIGH SCHOOL,Citrus Heights,Sacramento,App,7,,
SAN JUAN HILLS HIGH SCHOOL54181,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,App,88,47,41
SAN JUAN HILLS HIGH SCHOOL54181,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,Adm,15,11,4
SAN JUAN HILLS HIGH SCHOOL54181,SAN JUAN HILLS HIGH SCHOOL,San Juan Capistrano,Orange,Enr,11,8,3
SAN LEANDRO HIGH SCHOOL53120,SAN LEANDRO HIGH SCHOOL,San Leandro,Alameda,App,59,33,25
SAN LEANDRO HIGH SCHOOL53120,SAN LEANDRO HIGH SCHOOL,San Leandro,Alameda,Adm,4,,
SAN LORENZO HIGH SCHOOL53130,SAN LORENZO HIGH SCHOOL,San Lorenzo,Alameda,App,28,15,13
SAN LORENZO HIGH SCHOOL53130,SAN LORENZO HIGH SCHOOL,San Lorenzo,Alameda,Adm,4,,
SAN LORENZO VALLEY HIGH SCHOOL50927,SAN LORENZO VALLEY HIGH SCHOOL,Felton,Santa Cruz,App,21,9,12
SAN LORENZO VALLEY HIGH SCHOOL50927,SAN LORENZO VALLEY HIGH SCHOOL,Felton,Santa Cruz,Adm,6,4,
SAN LORENZO VALLEY HIGH SCHOOL50927,SAN LORENZO VALLEY HIGH SCHOOL,Felton,Santa Cruz,Enr,5,4,
SAN LUIS OBISPO HIGH SCHOOL53145,SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo,San Luis Obispo,App,61,30,30
SAN LUIS OBISPO HIGH SCHOOL53145,SAN LUIS OBISPO HIGH SCHOOL,San Luis Obispo,San Luis Obispo,Adm,6,4,
SAN MARCOS HIGH SCHOOL50883,SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,App,137,71,66
SAN MARCOS HIGH SCHOOL50883,SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,Adm,22,11,11
SAN MARCOS HIGH SCHOOL50883,SAN MARCOS HIGH SCHOOL,San Marcos,San Diego,Enr,11,5,6
SAN MARCOS HIGH SCHOOL53272,SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,App,88,49,38
SAN MARCOS HIGH SCHOOL53272,SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,Adm,11,7,4
SAN MARCOS HIGH SCHOOL53272,SAN MARCOS HIGH SCHOOL,Santa Barbara,Santa Barbara,Enr,8,7,
SAN MARIN HIGH SCHOOL52172,SAN MARIN HIGH SCHOOL,Novato,Marin,App,47,25,22
SAN MARIN HIGH SCHOOL52172,SAN MARIN HIGH SCHOOL,Novato,Marin,Adm,8,3,5
SAN MARIN HIGH SCHOOL52172,SAN MARIN HIGH SCHOOL,Novato,Marin,Enr,5,,3
SAN MARINO HIGH SCHOOL53158,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,App,120,59,61
SAN MARINO HIGH SCHOOL53158,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,Adm,21,11,10
SAN MARINO HIGH SCHOOL53158,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,Enr,8,4,4
SAN MATEO HIGH SCHOOL53175,SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,App,115,61,54
SAN MATEO HIGH SCHOOL53175,SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,Adm,16,6,10
SAN MATEO HIGH SCHOOL53175,SAN MATEO HIGH SCHOOL,San Mateo,San Mateo,Enr,10,3,7
SAN PASQUAL HIGH SCHOOL50884,SAN PASQUAL HIGH SCHOOL,Escondido,San Diego,App,40,18,22
SAN PASQUAL HIGH SCHOOL50884,SAN PASQUAL HIGH SCHOOL,Escondido,San Diego,Adm,3,,
SAN PEDRO HIGH SCHOOL53195,SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,App,61,37,24
SAN PEDRO HIGH SCHOOL53195,SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,Adm,8,5,3
SAN PEDRO HIGH SCHOOL53195,SAN PEDRO HIGH SCHOOL,San Pedro,Los Angeles,Enr,4,3,
SAN RAFAEL HIGH SCHOOL53222,SAN RAFAEL HIGH SCHOOL,San Rafael,Marin,App,37,27,10
SAN RAFAEL HIGH SCHOOL53222,SAN RAFAEL HIGH SCHOOL,San Rafael,Marin,Adm,9,7,
SAN RAFAEL HIGH SCHOOL53222,SAN RAFAEL HIGH SCHOOL,San Rafael,Marin,Enr,4,,
SAN RAMON VALLEY HIGH SCHOOL50725,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,App,133,89,44
SAN RAMON VALLEY HIGH SCHOOL50725,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,Adm,15,12,3
SAN RAMON VALLEY HIGH SCHOOL50725,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,Enr,9,6,3
SAN YSIDRO HIGH SCHOOL53628,SAN YSIDRO HIGH SCHOOL,San Diego,San Diego,App,43,26,17
SAN YSIDRO HIGH SCHOOL53628,SAN YSIDRO HIGH SCHOOL,San Diego,San Diego,Adm,7,3,4
SAN YSIDRO HIGH SCHOOL53628,SAN YSIDRO HIGH SCHOOL,San Diego,San Diego,Enr,3,,
SANGER HIGH SCHOOL53065,SANGER HIGH SCHOOL,Sanger,Fresno,App,28,14,14
SANGER HIGH SCHOOL53065,SANGER HIGH SCHOOL,Sanger,Fresno,Adm,4,3,
SANTA ANA HIGH SCHOOL53235,SANTA ANA HIGH SCHOOL,Santa Ana,Orange,App,95,56,39
SANTA ANA HIGH SCHOOL53235,SANTA ANA HIGH SCHOOL,Santa Ana,Orange,Adm,3,,
SANTA BARBARA SENIOR HIGH SCHO53275,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,App,115,63,52
SANTA BARBARA SENIOR HIGH SCHO53275,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,Adm,9,6,3
SANTA BARBARA SENIOR HIGH SCHO53275,SANTA BARBARA SENIOR HIGH SCHO,Santa Barbara,Santa Barbara,Enr,6,4,
SANTA CLARA HIGH SCHOOL53280,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,App,83,42,41
SANTA CLARA HIGH SCHOOL53280,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,Adm,19,9,10
SANTA CLARA HIGH SCHOOL53280,SANTA CLARA HIGH SCHOOL,Santa Clara,Santa Clara,Enr,12,5,7
SANTA CRUZ HIGH SCHOOL53297,SANTA CRUZ HIGH SCHOOL,Santa Cruz,Santa Cruz,App,47,23,24
SANTA CRUZ HIGH SCHOOL53297,SANTA CRUZ HIGH SCHOOL,Santa Cruz,Santa Cruz,Adm,4,,
SANTA FE HIGH SCHOOL53300,SANTA FE HIGH SCHOOL,Santa Fe Springs,Los Angeles,App,64,33,31
SANTA FE HIGH SCHOOL53300,SANTA FE HIGH SCHOOL,Santa Fe Springs,Los Angeles,Adm,9,6,3
SANTA FE HIGH SCHOOL53300,SANTA FE HIGH SCHOOL,Santa Fe Springs,Los Angeles,Enr,5,3,
SANTA MARIA HIGH SCHOOL53305,SANTA MARIA HIGH SCHOOL,Santa Maria,Santa Barbara,App,37,21,16
SANTA MARIA HIGH SCHOOL53305,SANTA MARIA HIGH SCHOOL,Santa Maria,Santa Barbara,Adm,4,,3
SANTA MARIA HIGH SCHOOL53305,SANTA MARIA HIGH SCHOOL,Santa Maria,Santa Barbara,Enr,4,,3
SANTA MONICA HIGH SCHOOL53320,SANTA MONICA HIGH SCHOOL,Santa Monica,Los Angeles,App,218,127,91
SANTA MONICA HIGH SCHOOL53320,SANTA MONICA HIGH SCHOOL,Santa Monica,Los Angeles,Adm,39,23,16
SANTA MONICA HIGH SCHOOL53320,SANTA MONICA HIGH SCHOOL,Santa Monica,Los Angeles,Enr,23,14,9
SANTA PAULA HIGH SCHOOL53325,SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,App,35,14,21
SANTA PAULA HIGH SCHOOL53325,SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,Adm,6,,5
SANTA PAULA HIGH SCHOOL53325,SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,Enr,3,,
SANTA ROSA HIGH SCHOOL53330,SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,App,40,25,15
SANTA ROSA HIGH SCHOOL53330,SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,Adm,4,4,
SANTA SUSANA HIGH SCHOOL53372,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,App,61,33,28
SANTA SUSANA HIGH SCHOOL53372,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,Adm,13,4,9
SANTA SUSANA HIGH SCHOOL53372,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,Enr,9,4,5
SANTA TERESA HIGH SCHOOL53106,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,App,83,35,48
SANTA TERESA HIGH SCHOOL53106,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,Adm,11,4,7
SANTA TERESA HIGH SCHOOL53106,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,Enr,8,,7
SANTA YNEZ VALLEY UNION HS53340,SANTA YNEZ VALLEY UNION HS,Santa Ynez,Santa Barbara,App,25,14,11
SANTANA HIGH SCHOOL53342,SANTANA HIGH SCHOOL,Santee,San Diego,App,20,10,10
SANTANA HIGH SCHOOL53342,SANTANA HIGH SCHOOL,Santee,San Diego,Adm,5,,3
SANTANA HIGH SCHOOL53342,SANTANA HIGH SCHOOL,Santee,San Diego,Enr,3,,
SANTEE EDUCATION COMPLEX53974,SANTEE EDUCATION COMPLEX,Los Angeles,Los Angeles,App,64,34,30
SANTEE EDUCATION COMPLEX53974,SANTEE EDUCATION COMPLEX,Los Angeles,Los Angeles,Adm,7,,5
SANTIAGO HIGH SCHOOL50692,SANTIAGO HIGH SCHOOL,Corona,Riverside,App,145,85,60
SANTIAGO HIGH SCHOOL50692,SANTIAGO HIGH SCHOOL,Corona,Riverside,Adm,23,14,9
SANTIAGO HIGH SCHOOL50692,SANTIAGO HIGH SCHOOL,Corona,Riverside,Enr,17,11,6
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,App,50,33,17
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,Adm,5,3,
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,Enr,3,3,
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,App,230,120,108
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Adm,35,18,17
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Enr,14,7,7
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,App,81,41,40
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,Adm,9,7,
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,Enr,6,5,
SAVANNA HIGH SCHOOL50087,SAVANNA HIGH SCHOOL,Anaheim,Orange,App,44,20,24
SAVANNA HIGH SCHOOL50087,SAVANNA HIGH SCHOOL,Anaheim,Orange,Adm,4,,
SCHOOL OF ARTS AND ENTERPRISE53993,SCHOOL OF ARTS AND ENTERPRISE,Pomona,Los Angeles,App,13,11,
SCHOOL OF ARTS AND ENTERPRISE53993,SCHOOL OF ARTS AND ENTERPRISE,Pomona,Los Angeles,Adm,3,3,
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,App,69,41,28
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,Adm,9,5,4
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,Enr,7,3,4
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,App,33,14,19
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,Adm,10,5,5
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,Enr,7,4,3
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,App,137,69,68
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,Adm,25,11,14
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,Enr,11,5,6
SEASIDE HIGH SCHOOL52048,SEASIDE HIGH SCHOOL,Seaside,Monterey,App,22,12,10
SEASIDE HIGH SCHOOL52048,SEASIDE HIGH SCHOOL,Seaside,Monterey,Adm,6,5,
SEASIDE HIGH SCHOOL52048,SEASIDE HIGH SCHOOL,Seaside,Monterey,Enr,5,4,
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,App,72,40,32
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,Adm,5,,3
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,Enr,3,,
SELMA HIGH SCHOOL53350,SELMA HIGH SCHOOL,Selma,Fresno,App,26,17,9
SELMA HIGH SCHOOL53350,SELMA HIGH SCHOOL,Selma,Fresno,Adm,3,,
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,App,93,49,44
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Adm,13,5,8
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Enr,9,4,5
SERRA HIGH52891,SERRA HIGH,San Diego,San Diego,App,69,34,35
SERRA HIGH52891,SERRA HIGH,San Diego,San Diego,Adm,3,,
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,App,22,15,7
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,Adm,4,3,
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,Enr,3,,
SHAFTER HIGH SCHOOL53360,SHAFTER HIGH SCHOOL,Shafter,Kern,App,23,16,7
SHASTA HIGH SCHOOL52585,SHASTA HIGH SCHOOL,Redding,Shasta,App,25,15,10
SHASTA HIGH SCHOOL52585,SHASTA HIGH SCHOOL,Redding,Shasta,Adm,7,4,3
SHASTA HIGH SCHOOL52585,SHASTA HIGH SCHOOL,Redding,Shasta,Enr,5,,3
SHELDON HIGH SCHOOL52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,App,36,25,11
SHELDON HIGH SCHOOL52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,Adm,3,,
SHERMAN E BURROUGHS HS50550,SHERMAN E BURROUGHS HS,Ridgecrest,Kern,App,17,15,
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,App,80,39,41
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,Adm,7,,5
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,Enr,5,,3
SIERRA PACIFIC HIGH SCHOOL54422,SIERRA PACIFIC HIGH SCHOOL,Hanford,Kings,App,13,7,6
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,App,56,32,24
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,Adm,6,4,
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,Enr,5,4,
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,App,82,42,40
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Adm,8,3,5
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Enr,5,,3
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,App,31,17,14
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,Adm,4,,
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,Enr,3,,
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,App,68,33,35
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,Adm,9,5,4
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,Enr,5,3,
SIR FRANCIS DRAKE HIGH SCHOOL52770,SIR FRANCIS DRAKE HIGH SCHOOL,San Anselmo,Marin,App,66,41,25
SIR FRANCIS DRAKE HIGH SCHOOL52770,SIR FRANCIS DRAKE HIGH SCHOOL,San Anselmo,Marin,Adm,15,10,5
SIR FRANCIS DRAKE HIGH SCHOOL52770,SIR FRANCIS DRAKE HIGH SCHOOL,San Anselmo,Marin,Enr,8,5,3
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,App,68,45,23
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,Adm,11,8,3
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,Enr,5,4,
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,App,46,32,14
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,Adm,8,5,3
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,Enr,5,4,
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,App,35,22,13
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,Adm,4,3,
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,Enr,4,3,
SOCIAL JUSTICE LDRSHP @ TORRES54444,SOCIAL JUSTICE LDRSHP @ TORRES,Los Angeles,Los Angeles,App,8,6,
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,App,21,13,8
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,Adm,3,,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,App,27,19,8
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Adm,6,6,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Enr,4,4,
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,App,9,6,
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,App,34,22,12
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,Adm,4,,3
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,App,67,33,34
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,Adm,15,6,9
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,Enr,10,4,6
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,App,28,18,10
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,Adm,4,3,
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,Enr,4,3,
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,App,75,48,27
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,Adm,11,8,3
