Calculation1,School,City,County/State/ Territory,Count,All,Female,Male
GOLDEN VALLEY HIGH SCHOOL50259,GOLDEN VALLEY HIGH SCHOOL,Bakersfield,Kern,App,33,26,7
GOLDEN VALLEY HIGH SCHOOL50259,GOLDEN VALLEY HIGH SCHOOL,Bakersfield,Kern,Adm,5,5,
GOLDEN VALLEY HIGH SCHOOL53871,GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,App,61,28,33
GOLDEN VALLEY HIGH SCHOOL53871,GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,Adm,12,6,6
GOLDEN VALLEY HIGH SCHOOL53871,GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,Enr,4,,
GOLDEN WEST HIGH SCHOOL53662,GOLDEN WEST HIGH SCHOOL,Visalia,Tulare,App,15,9,6
GRANADA HIGH SCHOOL51423,GRANADA HIGH SCHOOL,Livermore,Alameda,App,74,43,31
GRANADA HIGH SCHOOL51423,GRANADA HIGH SCHOOL,Livermore,Alameda,Adm,13,9,4
GRANADA HILLS CHARTER HIGH SCH51088,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,App,370,209,161
GRANADA HILLS CHARTER HIGH SCH51088,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,Adm,106,53,53
GRANADA HILLS CHARTER HIGH SCH51088,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,Enr,33,19,14
GRAND TERRACE HIGH SCHOOL54606,GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,App,45,29,16
GRAND TERRACE HIGH SCHOOL54606,GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,Adm,3,,
GRANITE BAY HIGH SCHOOL51106,GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,App,112,58,54
GRANITE BAY HIGH SCHOOL51106,GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,Adm,20,6,14
GRANITE HILLS HIGH SCHOOL50134,GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,App,30,19,11
GRANITE HILLS HIGH SCHOOL50134,GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,Adm,4,3,
GRANITE HILLS HIGH SCHOOL50806,GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,App,59,43,16
GRANITE HILLS HIGH SCHOOL50806,GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,Adm,14,7,7
GREAT OAK HIGH SCHOOL53880,GREAT OAK HIGH SCHOOL,Temecula,Riverside,App,124,70,54
GREAT OAK HIGH SCHOOL53880,GREAT OAK HIGH SCHOOL,Temecula,Riverside,Adm,41,25,16
GREAT OAK HIGH SCHOOL53880,GREAT OAK HIGH SCHOOL,Temecula,Riverside,Enr,7,,5
GRETCHEN WHITNEY HIGH SCHOOL50526,GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,App,117,61,55
GRETCHEN WHITNEY HIGH SCHOOL50526,GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,Adm,36,21,15
GRETCHEN WHITNEY HIGH SCHOOL50526,GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,Enr,13,10,3
GROSSMONT HIGH SCHOOL51110,GROSSMONT HIGH SCHOOL,La Mesa,San Diego,App,47,23,24
GROSSMONT HIGH SCHOOL51110,GROSSMONT HIGH SCHOOL,La Mesa,San Diego,Adm,14,6,8
GROSSMONT HIGH SCHOOL51110,GROSSMONT HIGH SCHOOL,La Mesa,San Diego,Enr,4,3,
GROVE HIGH SCHOOL52928,GROVE HIGH SCHOOL,Redlands,San Bernardino,App,5,,
GUAJOME PARK ACADEMY52251,GUAJOME PARK ACADEMY,Vista,San Diego,App,20,10,10
GUAJOME PARK ACADEMY52251,GUAJOME PARK ACADEMY,Vista,San Diego,Adm,3,,
HALF MOON BAY HIGH SCHOOL51120,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,App,29,17,12
HALF MOON BAY HIGH SCHOOL51120,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,Adm,7,4,3
HANFORD WEST HIGH SCHOOL51128,HANFORD WEST HIGH SCHOOL,Hanford,Kings,App,8,6,
HARBOR HIGH SCHOOL53293,HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,App,16,13,
HARBOR HIGH SCHOOL53293,HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,Adm,3,,
HAWTHORNE HIGH SCHOOL51145,HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,App,78,45,33
HAWTHORNE HIGH SCHOOL51145,HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,Adm,6,,4
HAWTHORNE MATH & SCIENCE ACAD51122,HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,App,53,31,22
HAWTHORNE MATH & SCIENCE ACAD51122,HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,Adm,17,10,7
HAWTHORNE MATH & SCIENCE ACAD51122,HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,Enr,6,4,
HAYWARD HIGH SCHOOL51150,HAYWARD HIGH SCHOOL,Hayward,Alameda,App,41,19,22
HAYWARD HIGH SCHOOL51150,HAYWARD HIGH SCHOOL,Hayward,Alameda,Adm,8,4,4
HEALDSBURG HIGH SCHOOL51160,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,App,9,,6
HEALTH CAREERS ACADEMY HS54631,HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,App,20,14,6
HEALTH CAREERS ACADEMY HS54631,HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,Adm,5,4,
HEALTH PROFESSIONS HIGH SCH53984,HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,App,9,6,
HECTOR GODINEZ FUNDAMENTAL HS54150,HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,App,153,90,63
HECTOR GODINEZ FUNDAMENTAL HS54150,HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Adm,34,22,12
HECTOR GODINEZ FUNDAMENTAL HS54150,HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Enr,18,11,7
HELIX HIGH SCHOOL51350,HELIX HIGH SCHOOL,La Mesa,San Diego,App,89,54,35
HELIX HIGH SCHOOL51350,HELIX HIGH SCHOOL,La Mesa,San Diego,Adm,31,19,12
HELIX HIGH SCHOOL51350,HELIX HIGH SCHOOL,La Mesa,San Diego,Enr,5,3,
HEMET HIGH SCHOOL51165,HEMET HIGH SCHOOL,Hemet,Riverside,App,38,21,17
HEMET HIGH SCHOOL51165,HEMET HIGH SCHOOL,Hemet,Riverside,Adm,7,4,3
HEMET HIGH SCHOOL51165,HEMET HIGH SCHOOL,Hemet,Riverside,Enr,3,,
HENRY J KAISER HIGH SCHOOL50942,HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,App,63,42,21
HENRY J KAISER HIGH SCHOOL50942,HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Adm,10,8,
HENRY M GUNN SENIOR HIGH SCHL52347,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,App,225,103,121
HENRY M GUNN SENIOR HIGH SCHL52347,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Adm,58,29,28
HENRY T GUNDERSON HIGH SCHOOL53088,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,App,14,6,8
HENRY T GUNDERSON HIGH SCHOOL53088,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,Adm,5,3,
HENRY T GUNDERSON HIGH SCHOOL53088,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,Enr,3,,
HERBERT HOOVER HIGH SCHOOL51060,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,App,71,41,30
HERBERT HOOVER HIGH SCHOOL51060,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,Adm,25,14,11
HERBERT HOOVER HIGH SCHOOL51060,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,Enr,9,5,4
HERCULES HIGH SCHOOL51206,HERCULES HIGH SCHOOL,Hercules,Contra Costa,App,58,30,28
HERCULES HIGH SCHOOL51206,HERCULES HIGH SCHOOL,Hercules,Contra Costa,Adm,19,10,9
HERCULES HIGH SCHOOL51206,HERCULES HIGH SCHOOL,Hercules,Contra Costa,Enr,7,4,3
HERITAGE HIGH SCHOOL50386,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,App,59,32,27
HERITAGE HIGH SCHOOL50386,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,Adm,23,14,9
HERITAGE HIGH SCHOOL50386,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,Enr,10,7,3
HERITAGE HIGH SCHOOL54141,HERITAGE HIGH SCHOOL,Menifee,Riverside,App,57,38,19
HERITAGE HIGH SCHOOL54141,HERITAGE HIGH SCHOOL,Menifee,Riverside,Adm,7,4,3
HESPERIA HIGH SCHOOL51168,HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,App,41,25,16
HESPERIA HIGH SCHOOL51168,HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,Adm,5,3,
HIGH TECH HIGH CHULA VISTA54313,HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,App,38,20,18
HIGH TECH HIGH CHULA VISTA54313,HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,Adm,8,3,5
HIGH TECH HIGH LA51526,HIGH TECH HIGH LA,Van Nuys,Los Angeles,App,39,10,29
HIGH TECH HIGH LA51526,HIGH TECH HIGH LA,Van Nuys,Los Angeles,Adm,10,3,7
HIGH TECH HIGH LA51526,HIGH TECH HIGH LA,Van Nuys,Los Angeles,Enr,6,,4
HIGH TECH HIGH SCHOOL52951,HIGH TECH HIGH SCHOOL,San Diego,San Diego,App,15,10,5
HIGH TECH HIGH SCHOOL52951,HIGH TECH HIGH SCHOOL,San Diego,San Diego,Adm,4,4,
HIGH TECH HIGH-NORTH COUNTY54219,HIGH TECH HIGH-NORTH COUNTY,San Marcos,San Diego,App,32,20,12
HIGH TECH HIGH-NORTH COUNTY54219,HIGH TECH HIGH-NORTH COUNTY,San Marcos,San Diego,Adm,4,,
HIGHLAND HIGH SCHOOL50218,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,App,43,28,15
HIGHLAND HIGH SCHOOL50218,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,Adm,15,9,6
HIGHLAND HIGH SCHOOL50218,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,Enr,4,,3
HIGHLAND HIGH SCHOOL52541,HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,App,43,28,15
HIGHLAND HIGH SCHOOL52541,HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,Adm,10,6,4
HILLCREST HIGH SCHOOL54677,HILLCREST HIGH SCHOOL,Riverside,Riverside,App,66,40,25
HILLCREST HIGH SCHOOL54677,HILLCREST HIGH SCHOOL,Riverside,Riverside,Adm,15,8,7
HILLCREST HIGH SCHOOL54677,HILLCREST HIGH SCHOOL,Riverside,Riverside,Enr,5,3,
HILLSDALE HIGH SCHOOL53165,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,App,67,36,31
HILLSDALE HIGH SCHOOL53165,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,Adm,17,10,7
HILLSDALE HIGH SCHOOL53165,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,Enr,5,3,
HILLTOP HIGH SCHOOL50581,HILLTOP HIGH SCHOOL,Chula Vista,San Diego,App,40,25,15
HILLTOP HIGH SCHOOL50581,HILLTOP HIGH SCHOOL,Chula Vista,San Diego,Adm,10,8,
HIRAM W JOHNSON HIGH SCHOOL52717,HIRAM W JOHNSON HIGH SCHOOL,Sacramento,Sacramento,App,12,9,
HOLLYWOOD HIGH SCHOOL51615,HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,App,67,37,30
HOLLYWOOD HIGH SCHOOL51615,HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,Adm,14,8,6
HOLLYWOOD HIGH SCHOOL51615,HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,Enr,4,3,
HOMESTEAD HIGH SCHOOL53462,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,App,259,129,130
HOMESTEAD HIGH SCHOOL53462,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Adm,64,32,32
HOMESTEAD HIGH SCHOOL53462,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Enr,14,5,9
HUENEME HIGH SCHOOL52298,HUENEME HIGH SCHOOL,Oxnard,Ventura,App,37,23,14
HUENEME HIGH SCHOOL52298,HUENEME HIGH SCHOOL,Oxnard,Ventura,Adm,7,6,
HUNTINGTON BEACH HIGH SCHOOL51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,App,146,80,65
HUNTINGTON BEACH HIGH SCHOOL51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,Adm,33,22,11
HUNTINGTON BEACH HIGH SCHOOL51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,Enr,12,7,5
HUNTINGTON PARK INST APLD MED54667,HUNTINGTON PARK INST APLD MED,Huntington Park,Los Angeles,App,64,45,19
HUNTINGTON PARK INST APLD MED54667,HUNTINGTON PARK INST APLD MED,Huntington Park,Los Angeles,Adm,10,8,
HUNTINGTON PARK INST APLD MED54667,HUNTINGTON PARK INST APLD MED,Huntington Park,Los Angeles,Enr,4,4,
IMPACT ACAD ARTS/TECHNOLOGY54255,IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,App,22,14,8
IMPACT ACAD ARTS/TECHNOLOGY54255,IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,Adm,3,,
IMPERIAL HIGH SCHOOL51240,IMPERIAL HIGH SCHOOL,Imperial,Imperial,App,26,14,12
IMPERIAL HIGH SCHOOL51240,IMPERIAL HIGH SCHOOL,Imperial,Imperial,Adm,7,5,
INDEPENDENCE HIGH SCHOOL53087,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,App,108,60,48
INDEPENDENCE HIGH SCHOOL53087,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,Adm,41,22,19
INDEPENDENCE HIGH SCHOOL53087,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,Enr,14,6,8
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,App,110,53,57
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,Adm,29,16,13
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,Enr,6,3,3
INDIAN SPRINGS HIGH SCHOOL54605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,App,95,58,37
INDIO HIGH SCHOOL51247,INDIO HIGH SCHOOL,Indio,Riverside,App,44,21,23
INDIO HIGH SCHOOL51247,INDIO HIGH SCHOOL,Indio,Riverside,Adm,4,3,
INSPIRE CHARTER SCHOOL54817,INSPIRE CHARTER SCHOOL,Duarte,Los Angeles,App,5,,
INSPIRE SCHOOL OF ARTS SCIENCE54416,INSPIRE SCHOOL OF ARTS SCIENCE,Chico,Butte,App,7,5,
INTERNATIONAL POLYTECHNIC HS52508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,App,41,17,24
INTERNATIONAL POLYTECHNIC HS52508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,Adm,8,,6
INTERNATIONAL POLYTECHNIC HS52508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,Enr,3,,
INTERNATIONAL STUDIES L.C.54028,INTERNATIONAL STUDIES L.C.,South Gate,Los Angeles,App,32,26,6
INTERNATIONAL STUDIES L.C.54028,INTERNATIONAL STUDIES L.C.,South Gate,Los Angeles,Adm,4,4,
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,App,202,111,90
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Adm,48,26,22
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Enr,21,9,12
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,App,309,171,137
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Adm,83,46,37
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Enr,20,10,10
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,App,183,117,66
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,Adm,15,12,3
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,App,45,19,26
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,Adm,15,7,8
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,Enr,4,,
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,App,152,94,58
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Adm,37,22,15
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Enr,11,7,4
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,App,52,36,16
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,Adm,6,5,
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,App,19,13,6
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Adm,4,,
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,App,25,19,6
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Adm,3,,
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,App,131,65,65
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Adm,36,18,17
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Enr,17,7,10
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,App,89,52,37
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Adm,23,16,7
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Enr,6,4,
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,App,64,47,17
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,3,,
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,App,34,19,15
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Adm,10,4,6
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,App,110,64,46
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Adm,38,26,12
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Enr,21,15,6
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,App,49,30,19
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Adm,11,7,4
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Enr,3,3,
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,App,77,52,25
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Adm,12,9,3
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App,49,26,22
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Adm,14,9,5
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Enr,4,,
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,App,71,46,24
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Adm,18,14,4
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Enr,7,6,
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,App,97,51,46
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Adm,20,7,13
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Enr,9,4,5
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App,24,11,13
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Adm,5,,3
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App,61,40,21
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm,13,8,5
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Enr,3,,
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App,162,93,69
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Adm,53,34,19
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Enr,19,11,8
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App,93,55,37
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Adm,13,12,
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Enr,3,3,
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App,35,17,18
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm,8,4,4
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,App,69,40,29
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Adm,13,7,6
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Enr,8,4,4
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,App,98,60,38
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,Adm,14,9,5
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,Enr,8,4,4
KEARNY SCH BIOMED SCIENCE TECH53900,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,App,14,11,
KELSEYVILLE HIGH SCHOOL51290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,App,6,,
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,App,106,74,32
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Adm,12,12,
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Enr,4,4,
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,App,58,38,20
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Adm,28,18,10
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Enr,7,5,
KIPP SAN JOSE COLLEGIATE54377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,App,38,24,14
KIPP SAN JOSE COLLEGIATE54377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Adm,21,13,8
KIPP SAN JOSE COLLEGIATE54377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Enr,9,4,5
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App,118,64,54
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Adm,23,17,6
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Enr,5,,3
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,App,71,39,32
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Adm,25,15,10
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Enr,6,5,
LA COSTA CANYON HIGH SCHOOL50858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,App,56,30,26
LA COSTA CANYON HIGH SCHOOL50858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Adm,11,8,3
LA HABRA HIGH SCHOOL51325,LA HABRA HIGH SCHOOL,La Habra,Orange,App,51,34,17
LA HABRA HIGH SCHOOL51325,LA HABRA HIGH SCHOOL,La Habra,Orange,Adm,12,7,5
LA HABRA HIGH SCHOOL51325,LA HABRA HIGH SCHOOL,La Habra,Orange,Enr,3,,
LA JOLLA HIGH51335,LA JOLLA HIGH,La Jolla,San Diego,App,77,36,41
LA JOLLA HIGH51335,LA JOLLA HIGH,La Jolla,San Diego,Adm,15,10,5
LA MIRADA HIGH SCHOOL51352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,App,51,27,24
LA MIRADA HIGH SCHOOL51352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,Adm,11,7,4
