Calculation1,School,City,County/State/ Territory,Count,All,Female,Male
GLEN A WILSON HIGH SCHOOL52694,GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,Adm,60,31,29
GLEN A WILSON HIGH SCHOOL52694,GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,Enr,18,9,9
GLENDALE HIGH SCHOOL51050,GLENDALE HIGH SCHOOL,Glendale,Los Angeles,App,29,19,10
GLENDALE HIGH SCHOOL51050,GLENDALE HIGH SCHOOL,Glendale,Los Angeles,Adm,22,15,7
GLENDALE HIGH SCHOOL51050,GLENDALE HIGH SCHOOL,Glendale,Los Angeles,Enr,3,,
GLENDORA HIGH SCHOOL51070,GLENDORA HIGH SCHOOL,Glendora,Los Angeles,App,52,25,27
GLENDORA HIGH SCHOOL51070,GLENDORA HIGH SCHOOL,Glendora,Los Angeles,Adm,41,20,21
GLENDORA HIGH SCHOOL51070,GLENDORA HIGH SCHOOL,Glendora,Los Angeles,Enr,8,3,5
GOLDEN VALLEY HIGH SCHOOL53871,GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,App,29,14,15
GOLDEN VALLEY HIGH SCHOOL53871,GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,Adm,24,12,12
GOLDEN VALLEY HIGH SCHOOL53871,GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,Enr,4,3,
GOMPERS PREPARATORY ACADEMY54353,GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,App,73,47,26
GOMPERS PREPARATORY ACADEMY54353,GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,Adm,30,19,11
GOMPERS PREPARATORY ACADEMY54353,GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,Enr,3,,
GRACE M DAVIS HIGH SCHOOL51983,GRACE M DAVIS HIGH SCHOOL,Modesto,Stanislaus,App,5,,
GRACE M DAVIS HIGH SCHOOL51983,GRACE M DAVIS HIGH SCHOOL,Modesto,Stanislaus,Adm,3,,
GRANADA HIGH SCHOOL51423,GRANADA HIGH SCHOOL,Livermore,Alameda,App,30,13,17
GRANADA HIGH SCHOOL51423,GRANADA HIGH SCHOOL,Livermore,Alameda,Adm,20,10,10
GRANADA HILLS CHARTER HIGH SCH51088,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,App,181,103,78
GRANADA HILLS CHARTER HIGH SCH51088,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,Adm,146,85,61
GRANADA HILLS CHARTER HIGH SCH51088,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,Enr,29,15,14
GRAND TERRACE HIGH SCHOOL54606,GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,App,67,42,25
GRAND TERRACE HIGH SCHOOL54606,GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,Adm,36,23,13
GRAND TERRACE HIGH SCHOOL54606,GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,Enr,10,7,3
GRANITE BAY HIGH SCHOOL51106,GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,App,27,13,14
GRANITE BAY HIGH SCHOOL51106,GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,Adm,24,12,12
GRANITE HILLS HIGH SCHOOL50134,GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,App,31,20,11
GRANITE HILLS HIGH SCHOOL50134,GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,Adm,16,11,5
GRANITE HILLS HIGH SCHOOL50134,GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,Enr,3,,
GRANITE HILLS HIGH SCHOOL50806,GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,App,27,18,9
GRANITE HILLS HIGH SCHOOL50806,GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,Adm,13,9,4
GREAT OAK HIGH SCHOOL53880,GREAT OAK HIGH SCHOOL,Temecula,Riverside,App,101,53,47
GREAT OAK HIGH SCHOOL53880,GREAT OAK HIGH SCHOOL,Temecula,Riverside,Adm,82,43,39
GREAT OAK HIGH SCHOOL53880,GREAT OAK HIGH SCHOOL,Temecula,Riverside,Enr,18,8,10
GREEN DESIGN COMMUNITY SCHOOL51622,GREEN DESIGN COMMUNITY SCHOOL,Los Angeles,Los Angeles,App,12,7,5
GREEN DESIGN COMMUNITY SCHOOL51622,GREEN DESIGN COMMUNITY SCHOOL,Los Angeles,Los Angeles,Adm,7,5,
GREEN DESIGN COMMUNITY SCHOOL51622,GREEN DESIGN COMMUNITY SCHOOL,Los Angeles,Los Angeles,Enr,4,,
GRETCHEN WHITNEY HIGH SCHOOL50526,GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,App,68,33,35
GRETCHEN WHITNEY HIGH SCHOOL50526,GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,Adm,65,31,34
GRETCHEN WHITNEY HIGH SCHOOL50526,GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,Enr,10,3,7
GROSSMONT HIGH SCHOOL51110,GROSSMONT HIGH SCHOOL,La Mesa,San Diego,App,15,5,10
GROSSMONT HIGH SCHOOL51110,GROSSMONT HIGH SCHOOL,La Mesa,San Diego,Adm,9,3,6
GUAJOME PARK ACADEMY52251,GUAJOME PARK ACADEMY,Vista,San Diego,App,7,,
GUAJOME PARK ACADEMY52251,GUAJOME PARK ACADEMY,Vista,San Diego,Adm,7,3,4
HAWTHORNE MATH & SCIENCE ACAD51122,HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,App,45,26,19
HAWTHORNE MATH & SCIENCE ACAD51122,HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,Adm,25,14,11
HAWTHORNE MATH & SCIENCE ACAD51122,HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,Enr,6,3,3
HAYWARD HIGH SCHOOL51150,HAYWARD HIGH SCHOOL,Hayward,Alameda,App,16,9,7
HAYWARD HIGH SCHOOL51150,HAYWARD HIGH SCHOOL,Hayward,Alameda,Adm,10,5,5
HEALTH PROFESSIONS HIGH SCH53984,HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,Adm,4,,
HEALTH SCIENCES HIGH/MID COLL54201,HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,App,9,,5
HECTOR GODINEZ FUNDAMENTAL HS54150,HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,App,83,56,27
HECTOR GODINEZ FUNDAMENTAL HS54150,HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Adm,50,38,12
HECTOR GODINEZ FUNDAMENTAL HS54150,HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Enr,7,7,
HELIX HIGH SCHOOL51350,HELIX HIGH SCHOOL,La Mesa,San Diego,App,35,16,19
HELIX HIGH SCHOOL51350,HELIX HIGH SCHOOL,La Mesa,San Diego,Adm,17,9,8
HEMET HIGH SCHOOL51165,HEMET HIGH SCHOOL,Hemet,Riverside,App,50,25,25
HEMET HIGH SCHOOL51165,HEMET HIGH SCHOOL,Hemet,Riverside,Adm,28,14,14
HEMET HIGH SCHOOL51165,HEMET HIGH SCHOOL,Hemet,Riverside,Enr,11,8,3
HENRY J KAISER HIGH SCHOOL50942,HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,App,70,43,27
HENRY J KAISER HIGH SCHOOL50942,HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Adm,46,30,16
HENRY J KAISER HIGH SCHOOL50942,HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Enr,18,13,5
HENRY M GUNN SENIOR HIGH SCHL52347,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,App,83,44,39
HENRY M GUNN SENIOR HIGH SCHL52347,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Adm,72,40,32
HENRY M GUNN SENIOR HIGH SCHL52347,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Enr,4,3,
HERBERT HOOVER HIGH SCHOOL51060,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,App,38,20,18
HERBERT HOOVER HIGH SCHOOL51060,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,Adm,32,17,15
HERBERT HOOVER HIGH SCHOOL51060,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,Enr,3,,
HERBERT HOOVER HIGH SCHOOL52850,HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,App,81,54,27
HERBERT HOOVER HIGH SCHOOL52850,HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,Adm,33,27,6
HERCULES HIGH SCHOOL51206,HERCULES HIGH SCHOOL,Hercules,Contra Costa,App,15,5,10
HERCULES HIGH SCHOOL51206,HERCULES HIGH SCHOOL,Hercules,Contra Costa,Adm,12,5,7
HERITAGE HIGH SCHOOL50386,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,App,17,11,5
HERITAGE HIGH SCHOOL50386,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,Adm,14,10,4
HERITAGE HIGH SCHOOL54141,HERITAGE HIGH SCHOOL,Menifee,Riverside,App,80,52,28
HERITAGE HIGH SCHOOL54141,HERITAGE HIGH SCHOOL,Menifee,Riverside,Adm,51,36,15
HERITAGE HIGH SCHOOL54141,HERITAGE HIGH SCHOOL,Menifee,Riverside,Enr,14,9,5
HESPERIA HIGH SCHOOL51168,HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,App,43,28,15
HESPERIA HIGH SCHOOL51168,HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,Adm,18,14,4
HESPERIA HIGH SCHOOL51168,HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,Enr,7,6,
HIGH TECH HIGH CHULA VISTA54313,HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,App,16,10,6
HIGH TECH HIGH CHULA VISTA54313,HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,Adm,11,9,
HIGH TECH HIGH LA51526,HIGH TECH HIGH LA,Van Nuys,Los Angeles,App,27,7,20
HIGH TECH HIGH LA51526,HIGH TECH HIGH LA,Van Nuys,Los Angeles,Adm,15,4,11
HIGH TECH HIGH MEDIA ARTS54054,HIGH TECH HIGH MEDIA ARTS,San Diego,San Diego,App,7,,
HIGH TECH HIGH MEDIA ARTS54054,HIGH TECH HIGH MEDIA ARTS,San Diego,San Diego,Adm,7,4,3
HIGH TECH HIGH SCHOOL52951,HIGH TECH HIGH SCHOOL,San Diego,San Diego,App,8,6,
HIGH TECH HIGH SCHOOL52951,HIGH TECH HIGH SCHOOL,San Diego,San Diego,Adm,5,3,
HIGH TECH HIGH SCHOOL52951,HIGH TECH HIGH SCHOOL,San Diego,San Diego,Enr,3,,
HIGH TECH HIGH-NORTH COUNTY54219,HIGH TECH HIGH-NORTH COUNTY,San Marcos,San Diego,App,12,10,
HIGH TECH HIGH-NORTH COUNTY54219,HIGH TECH HIGH-NORTH COUNTY,San Marcos,San Diego,Adm,9,8,
HIGHLAND HIGH SCHOOL50218,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,App,16,12,
HIGHLAND HIGH SCHOOL50218,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,Adm,12,10,
HIGHLAND HIGH SCHOOL50218,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,Enr,3,3,
HIGHLAND HIGH SCHOOL52541,HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,App,23,14,9
HIGHLAND HIGH SCHOOL52541,HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,Adm,9,6,3
HILLCREST HIGH SCHOOL54677,HILLCREST HIGH SCHOOL,Riverside,Riverside,App,75,47,28
HILLCREST HIGH SCHOOL54677,HILLCREST HIGH SCHOOL,Riverside,Riverside,Adm,51,35,16
HILLCREST HIGH SCHOOL54677,HILLCREST HIGH SCHOOL,Riverside,Riverside,Enr,19,13,6
HILLSDALE HIGH SCHOOL53165,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,App,25,10,15
HILLSDALE HIGH SCHOOL53165,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,Adm,21,10,11
HOLLYWOOD HIGH SCHOOL51615,HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,App,44,27,17
HOLLYWOOD HIGH SCHOOL51615,HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,Adm,28,18,10
HOLLYWOOD HIGH SCHOOL51615,HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,Enr,5,3,
HOLTVILLE HIGH SCHOOL51200,HOLTVILLE HIGH SCHOOL,Holtville,Imperial,App,11,6,5
HOLTVILLE HIGH SCHOOL51200,HOLTVILLE HIGH SCHOOL,Holtville,Imperial,Adm,6,4,
HOMESTEAD HIGH SCHOOL53462,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,App,116,49,67
HOMESTEAD HIGH SCHOOL53462,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Adm,104,44,60
HOMESTEAD HIGH SCHOOL53462,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Enr,10,4,6
HUNTINGTON BEACH HIGH SCHOOL51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,App,61,36,24
HUNTINGTON BEACH HIGH SCHOOL51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,Adm,54,33,20
HUNTINGTON BEACH HIGH SCHOOL51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,Enr,12,6,5
HUNTINGTON PARK HIGH SCHOOL51230,HUNTINGTON PARK HIGH SCHOOL,Huntington Park,Los Angeles,App,48,31,17
HUNTINGTON PARK HIGH SCHOOL51230,HUNTINGTON PARK HIGH SCHOOL,Huntington Park,Los Angeles,Adm,15,10,5
HUNTINGTON PARK INST APLD MED54667,HUNTINGTON PARK INST APLD MED,Huntington Park,Los Angeles,App,38,23,15
HUNTINGTON PARK INST APLD MED54667,HUNTINGTON PARK INST APLD MED,Huntington Park,Los Angeles,Adm,24,19,5
HUNTINGTON PARK INST APLD MED54667,HUNTINGTON PARK INST APLD MED,Huntington Park,Los Angeles,Enr,3,,
IMPERIAL HIGH SCHOOL51240,IMPERIAL HIGH SCHOOL,Imperial,Imperial,App,13,7,6
IMPERIAL HIGH SCHOOL51240,IMPERIAL HIGH SCHOOL,Imperial,Imperial,Adm,11,6,5
INDEPENDENCE HIGH SCHOOL53087,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,App,41,22,19
INDEPENDENCE HIGH SCHOOL53087,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,Adm,35,18,17
INDEPENDENCE HIGH SCHOOL53087,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,Enr,6,4,
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,App,33,14,19
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,Adm,22,9,13
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,Enr,3,,
INDIAN SPRINGS HIGH SCHOOL54605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,App,121,67,54
INDIAN SPRINGS HIGH SCHOOL54605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,Adm,24,15,9
INDIAN SPRINGS HIGH SCHOOL54605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,Enr,4,,
INDIO HIGH SCHOOL51247,INDIO HIGH SCHOOL,Indio,Riverside,App,62,36,26
INDIO HIGH SCHOOL51247,INDIO HIGH SCHOOL,Indio,Riverside,Adm,33,18,15
INDIO HIGH SCHOOL51247,INDIO HIGH SCHOOL,Indio,Riverside,Enr,15,7,8
INTERNATIONAL POLYTECHNIC HS52508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,App,34,17,17
INTERNATIONAL POLYTECHNIC HS52508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,Adm,24,11,13
INTERNATIONAL POLYTECHNIC HS52508,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,Enr,6,,5
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,App,119,72,46
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Adm,102,64,38
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Enr,15,10,5
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,App,189,101,87
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Adm,157,82,74
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Enr,13,4,8
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,App,153,94,59
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,Adm,58,42,16
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,Enr,8,6,
JAMES LICK HIGH SCHOOL53090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,App,23,15,7
JAMES LICK HIGH SCHOOL53090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,Adm,16,10,5
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,App,82,49,32
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Adm,72,45,26
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Enr,13,9,4
JAMES MADISON HIGH SCHOOL52853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,App,16,12,
JAMES MADISON HIGH SCHOOL52853,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,Adm,12,9,3
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,App,29,22,7
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,Adm,15,11,4
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,App,105,53,51
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Adm,92,49,42
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Enr,21,11,10
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,App,32,19,13
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Adm,27,16,11
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Enr,3,,
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,App,39,28,11
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,14,8,6
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,App,14,10,
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Adm,12,8,4
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Enr,4,3,
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,App,72,43,29
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Adm,57,38,19
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Enr,7,5,
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,App,22,11,11
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Adm,13,9,4
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,App,31,19,12
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Adm,21,13,8
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Enr,6,4,
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App,20,9,11
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Adm,11,7,4
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,App,71,46,24
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Adm,44,31,12
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Enr,16,10,6
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,App,66,37,29
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Adm,37,19,18
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Enr,6,3,3
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App,39,22,17
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm,27,16,11
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Enr,6,4,
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App,102,57,45
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Adm,69,39,30
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Enr,13,6,7
JOHN MUIR HIGH SCHOOL52390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,App,6,5,
JOHN MUIR HIGH SCHOOL52390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Adm,4,3,
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App,124,71,52
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Adm,80,50,29
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Enr,29,17,12
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App,12,5,7
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm,8,3,5
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,App,77,52,24
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Adm,43,25,17
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Enr,13,7,5
JURUPA VALLEY HIGH SCHOOL51989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,App,64,46,18
JURUPA VALLEY HIGH SCHOOL51989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Adm,37,28,9
JURUPA VALLEY HIGH SCHOOL51989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Enr,14,12,
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,App,46,31,15
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,Adm,21,15,6
KERMAN HIGH SCHOOL51295,KERMAN HIGH SCHOOL,Kerman,Fresno,App,9,5,
KERMAN HIGH SCHOOL51295,KERMAN HIGH SCHOOL,Kerman,Fresno,Adm,5,,3
KING CHAVEZ COMMUNITY HIGH SCH54507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,App,17,10,7
KING CHAVEZ COMMUNITY HIGH SCH54507,KING CHAVEZ COMMUNITY HIGH SCH,San Diego,San Diego,Adm,3,,
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,App,89,57,32
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Adm,57,40,17
KING DREW MAGNET HS MED/SCI51672,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,Enr,12,4,8
KINGSBURG HIGH SCHOOL51310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,App,5,,
KINGSBURG HIGH SCHOOL51310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,Adm,5,4,
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,App,23,16,7
KIPP KING COLLEGIATE HIGH SCH54231,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Adm,16,11,5
KIPP SAN JOSE COLLEGIATE54377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,App,40,25,15
KIPP SAN JOSE COLLEGIATE54377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Adm,28,18,10
KIPP SAN JOSE COLLEGIATE54377,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Enr,3,,
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,App,61,27,34
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Adm,50,23,27
LA CANADA HIGH SCHOOL51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Enr,5,,3
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,App,44,19,24
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Adm,33,16,17
LA CENTER ENRICHED STUDIES51561,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Enr,5,,3
LA COSTA CANYON HIGH SCHOOL50858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,App,22,9,13
LA COSTA CANYON HIGH SCHOOL50858,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Adm,16,8,8
LA HABRA HIGH SCHOOL51325,LA HABRA HIGH SCHOOL,La Habra,Orange,App,24,12,12
LA HABRA HIGH SCHOOL51325,LA HABRA HIGH SCHOOL,La Habra,Orange,Adm,15,7,8
